;Minsupport Relativ;6%
;Minsupport Absolut;30.00
Regel;;Name: ;angenehmes Tempo; Id: ;0; Support: ;50;relativer Support;10%
Regel;;Name: ;Anschauungsmaterial / Vorführungen; Id: ;1; Support: ;80;relativer Support;16%
Regel;;Name: ;Anwendungs- / Praxisbeispiele; Id: ;2; Support: ;282;relativer Support;56.4%
Regel;;Name: ;Arbeitsmaterialien (Skript. Lehrbuch); Id: ;3; Support: ;102;relativer Support;20.4%
Regel;;Name: ;Diskussionen in Präsenzlehre; Id: ;4; Support: ;53;relativer Support;10.6%
Regel;;Name: ;eigenes Interesse am Thema; Id: ;5; Support: ;33;relativer Support;6.6%
Regel;;Name: ;Engagement des Dozenten; Id: ;7; Support: ;46;relativer Support;9.2%
Regel;;Name: ;Erreichbarkeit des Dozenten; Id: ;8; Support: ;30;relativer Support;6%
Regel;;Name: ;Fachkompetenz des Dozenten; Id: ;9; Support: ;35;relativer Support;7%
Regel;;Name: ;Humor des Dozenten; Id: ;11; Support: ;36;relativer Support;7.2%
Regel;;Name: ;Kommunikation mit Dozenten; Id: ;13; Support: ;155;relativer Support;31%
Regel;;Name: ;Lockerheit des Dozenten; Id: ;14; Support: ;66;relativer Support;13.2%
Regel;;Name: ;logischer Aufbau der Lehrveranstaltung; Id: ;15; Support: ;31;relativer Support;6.2%
Regel;;Name: ;Offenheit des Dozenten für Studierende; Id: ;16; Support: ;106;relativer Support;21.2%
Regel;;Name: ;Partizipation / Mitsprache der Studierenden; Id: ;17; Support: ;45;relativer Support;9%
Regel;;Name: ;Prüfungsvorbereitung / -schwerpunkte; Id: ;18; Support: ;31;relativer Support;6.2%
Regel;;Name: ;Selbststudium; Id: ;20; Support: ;158;relativer Support;31.6%
Regel;;Name: ;strukturiertes Skript; Id: ;21; Support: ;52;relativer Support;10.4%
Regel;;Name: ;sympathisches Auftreten des Dozenten; Id: ;22; Support: ;70;relativer Support;14%
Regel;;Name: ;Teilnahme am Praktikum; Id: ;23; Support: ;107;relativer Support;21.4%
Regel;;Name: ;Teilnahme am Tutorium; Id: ;24; Support: ;72;relativer Support;14.4%
Regel;;Name: ;Teilnahme an Übung (Veranstaltungsform); Id: ;25; Support: ;40;relativer Support;8%
Regel;;Name: ;Teilnahme an Vorlesung; Id: ;26; Support: ;33;relativer Support;6.6%
Regel;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;240;relativer Support;48%
Regel;;Name: ;verständliche Erklärungen; Id: ;29; Support: ;155;relativer Support;31%
Regel;;Name: ;Visualisierungen; Id: ;30; Support: ;143;relativer Support;28.6%
Regel;;Name: ;Zusammenfassungen und Wiederholungen; Id: ;31; Support: ;91;relativer Support;18.2%
Regel;;Name: ;Ablenkung durch Lautstärke der Kommilitonen; Id: ;33; Support: ;64;relativer Support;12.8%
Regel;;Name: ;Ausfall von Lehrveranstaltungen; Id: ;35; Support: ;32;relativer Support;6.4%
Regel;;Name: ;Demotivierung / Einschüchterung der Studierenden; Id: ;36; Support: ;46;relativer Support;9.2%
Regel;;Name: ;fehlende / mangelnde Anwendung und Praxis; Id: ;37; Support: ;83;relativer Support;16.6%
Regel;;Name: ;fehlende / unverständliche Erklärungen; Id: ;38; Support: ;115;relativer Support;23%
Regel;;Name: ;fehlende / zu wenige Lehrinhalte; Id: ;39; Support: ;70;relativer Support;14%
Regel;;Name: ;fehlendes Vorwissen; Id: ;40; Support: ;70;relativer Support;14%
Regel;;Name: ;geringes Engagement des Dozenten; Id: ;41; Support: ;73;relativer Support;14.6%
Regel;;Name: ;hohe Stoffmenge / hohes Tempo; Id: ;42; Support: ;212;relativer Support;42.4%
Regel;;Name: ;"kein erkennbarer ""Roter Faden"" in der Lehrveranstaltung"; Id: ;45; Support: ;120;relativer Support;24%
Regel;;Name: ;keine (vollständigen) Arbeitsmaterialien; Id: ;46; Support: ;65;relativer Support;13%
Regel;;Name: ;keine geforderte Aktivität der Studierenden; Id: ;48; Support: ;32;relativer Support;6.4%
Regel;;Name: ;keine Prüfungsvorbereitung / -schwerpunkte; Id: ;50; Support: ;125;relativer Support;25%
Regel;;Name: ;schlechte Passung zu anderen Lehrveranstaltungen; Id: ;52; Support: ;49;relativer Support;9.8%
Regel;;Name: ;schwaches eigenes Engagement; Id: ;53; Support: ;75;relativer Support;15%
Regel;;Name: ;späte Bereitstellung der Unterlagen; Id: ;54; Support: ;75;relativer Support;15%
Regel;;Name: ;ungünstige Raumbedingungen; Id: ;55; Support: ;110;relativer Support;22%
Regel;;Name: ;ungünstige Veranstaltungszeit; Id: ;56; Support: ;72;relativer Support;14.4%
Regel;;Name: ;unstrukturierte Arbeitsmaterialien; Id: ;57; Support: ;47;relativer Support;9.4%
Regel;;Name: ;unübersichtliche / Überfüllte Visualisierung; Id: ;58; Support: ;76;relativer Support;15.2%
Regel;;Name: ;angenehmes Tempo; Id: ;0; Support: ;45. ;Name: ;Anwendungs- / Praxisbeispiele; Id: ;2; Support: ;45;relativer Support;9%
aus: ;;Name: ;Anwendungs- / Praxisbeispiele; Id: ;2; Support: ;45;relativer Support;9%;folgt: ;;Name: ;angenehmes Tempo; Id: ;0; Support: ;45;mit einer Confidence von;90.0%
Regel;;Name: ;Anwendungs- / Praxisbeispiele; Id: ;2; Support: ;45. ;Name: ;fehlendes Vorwissen; Id: ;40; Support: ;45;relativer Support;9%
aus: ;;Name: ;fehlendes Vorwissen; Id: ;40; Support: ;45;relativer Support;9%;folgt: ;;Name: ;Anwendungs- / Praxisbeispiele; Id: ;2; Support: ;45;mit einer Confidence von;15.95744681%
aus: ;;Name: ;Anwendungs- / Praxisbeispiele; Id: ;2; Support: ;45;relativer Support;9%;folgt: ;;Name: ;fehlendes Vorwissen; Id: ;40; Support: ;45;mit einer Confidence von;64.28571429%
Regel;;Name: ;Anwendungs- / Praxisbeispiele; Id: ;2; Support: ;132. ;Name: ;hohe Stoffmenge / hohes Tempo; Id: ;42; Support: ;132;relativer Support;26.4%
aus: ;;Name: ;hohe Stoffmenge / hohes Tempo; Id: ;42; Support: ;132;relativer Support;26.4%;folgt: ;;Name: ;Anwendungs- / Praxisbeispiele; Id: ;2; Support: ;132;mit einer Confidence von;46.80851064%
aus: ;;Name: ;Anwendungs- / Praxisbeispiele; Id: ;2; Support: ;132;relativer Support;26.4%;folgt: ;;Name: ;hohe Stoffmenge / hohes Tempo; Id: ;42; Support: ;132;mit einer Confidence von;62.26415093999999%
Regel;;Name: ;Anwendungs- / Praxisbeispiele; Id: ;2; Support: ;85. ;Name: ;"kein erkennbarer ""Roter Faden"" in der Lehrveranstaltung"; Id: ;45; Support: ;85;relativer Support;17%
aus: ;;Name: ;"kein erkennbarer ""Roter Faden"" in der Lehrveranstaltung"; Id: ;45; Support: ;85;relativer Support;17%;folgt: ;;Name: ;Anwendungs- / Praxisbeispiele; Id: ;2; Support: ;85;mit einer Confidence von;30.14184397%
aus: ;;Name: ;Anwendungs- / Praxisbeispiele; Id: ;2; Support: ;85;relativer Support;17%;folgt: ;;Name: ;"kein erkennbarer ""Roter Faden"" in der Lehrveranstaltung"; Id: ;45; Support: ;85;mit einer Confidence von;70.83333333%
Regel;;Name: ;Anwendungs- / Praxisbeispiele; Id: ;2; Support: ;40. ;Name: ;keine (vollständigen) Arbeitsmaterialien; Id: ;46; Support: ;40;relativer Support;8%
aus: ;;Name: ;keine (vollständigen) Arbeitsmaterialien; Id: ;46; Support: ;40;relativer Support;8%;folgt: ;;Name: ;Anwendungs- / Praxisbeispiele; Id: ;2; Support: ;40;mit einer Confidence von;14.184397160000001%
aus: ;;Name: ;Anwendungs- / Praxisbeispiele; Id: ;2; Support: ;40;relativer Support;8%;folgt: ;;Name: ;keine (vollständigen) Arbeitsmaterialien; Id: ;46; Support: ;40;mit einer Confidence von;61.53846154%
Regel;;Name: ;Anwendungs- / Praxisbeispiele; Id: ;2; Support: ;72. ;Name: ;keine Prüfungsvorbereitung / -schwerpunkte; Id: ;50; Support: ;72;relativer Support;14.4%
aus: ;;Name: ;keine Prüfungsvorbereitung / -schwerpunkte; Id: ;50; Support: ;72;relativer Support;14.4%;folgt: ;;Name: ;Anwendungs- / Praxisbeispiele; Id: ;2; Support: ;72;mit einer Confidence von;25.531914890000003%
aus: ;;Name: ;Anwendungs- / Praxisbeispiele; Id: ;2; Support: ;72;relativer Support;14.4%;folgt: ;;Name: ;keine Prüfungsvorbereitung / -schwerpunkte; Id: ;50; Support: ;72;mit einer Confidence von;57.599999999999994%
Regel;;Name: ;Anwendungs- / Praxisbeispiele; Id: ;2; Support: ;35. ;Name: ;schwaches eigenes Engagement; Id: ;53; Support: ;35;relativer Support;7%
aus: ;;Name: ;schwaches eigenes Engagement; Id: ;53; Support: ;35;relativer Support;7%;folgt: ;;Name: ;Anwendungs- / Praxisbeispiele; Id: ;2; Support: ;35;mit einer Confidence von;12.41134752%
aus: ;;Name: ;Anwendungs- / Praxisbeispiele; Id: ;2; Support: ;35;relativer Support;7%;folgt: ;;Name: ;schwaches eigenes Engagement; Id: ;53; Support: ;35;mit einer Confidence von;46.66666667%
Regel;;Name: ;Anwendungs- / Praxisbeispiele; Id: ;2; Support: ;65. ;Name: ;späte Bereitstellung der Unterlagen; Id: ;54; Support: ;65;relativer Support;13%
aus: ;;Name: ;späte Bereitstellung der Unterlagen; Id: ;54; Support: ;65;relativer Support;13%;folgt: ;;Name: ;Anwendungs- / Praxisbeispiele; Id: ;2; Support: ;65;mit einer Confidence von;23.049645390000002%
aus: ;;Name: ;Anwendungs- / Praxisbeispiele; Id: ;2; Support: ;65;relativer Support;13%;folgt: ;;Name: ;späte Bereitstellung der Unterlagen; Id: ;54; Support: ;65;mit einer Confidence von;86.66666667%
Regel;;Name: ;Anwendungs- / Praxisbeispiele; Id: ;2; Support: ;79. ;Name: ;ungünstige Raumbedingungen; Id: ;55; Support: ;79;relativer Support;15.8%
aus: ;;Name: ;ungünstige Raumbedingungen; Id: ;55; Support: ;79;relativer Support;15.8%;folgt: ;;Name: ;Anwendungs- / Praxisbeispiele; Id: ;2; Support: ;79;mit einer Confidence von;28.014184399999998%
aus: ;;Name: ;Anwendungs- / Praxisbeispiele; Id: ;2; Support: ;79;relativer Support;15.8%;folgt: ;;Name: ;ungünstige Raumbedingungen; Id: ;55; Support: ;79;mit einer Confidence von;71.81818182%
Regel;;Name: ;Anwendungs- / Praxisbeispiele; Id: ;2; Support: ;58. ;Name: ;ungünstige Veranstaltungszeit; Id: ;56; Support: ;58;relativer Support;11.6%
aus: ;;Name: ;ungünstige Veranstaltungszeit; Id: ;56; Support: ;58;relativer Support;11.6%;folgt: ;;Name: ;Anwendungs- / Praxisbeispiele; Id: ;2; Support: ;58;mit einer Confidence von;20.56737589%
aus: ;;Name: ;Anwendungs- / Praxisbeispiele; Id: ;2; Support: ;58;relativer Support;11.6%;folgt: ;;Name: ;ungünstige Veranstaltungszeit; Id: ;56; Support: ;58;mit einer Confidence von;80.55555556%
Regel;;Name: ;Anwendungs- / Praxisbeispiele; Id: ;2; Support: ;36. ;Name: ;unstrukturierte Arbeitsmaterialien; Id: ;57; Support: ;36;relativer Support;7.2%
aus: ;;Name: ;unstrukturierte Arbeitsmaterialien; Id: ;57; Support: ;36;relativer Support;7.2%;folgt: ;;Name: ;Anwendungs- / Praxisbeispiele; Id: ;2; Support: ;36;mit einer Confidence von;12.765957450000002%
aus: ;;Name: ;Anwendungs- / Praxisbeispiele; Id: ;2; Support: ;36;relativer Support;7.2%;folgt: ;;Name: ;unstrukturierte Arbeitsmaterialien; Id: ;57; Support: ;36;mit einer Confidence von;76.59574468%
Regel;;Name: ;Anwendungs- / Praxisbeispiele; Id: ;2; Support: ;50. ;Name: ;unübersichtliche / Überfüllte Visualisierung; Id: ;58; Support: ;50;relativer Support;10%
aus: ;;Name: ;unübersichtliche / Überfüllte Visualisierung; Id: ;58; Support: ;50;relativer Support;10%;folgt: ;;Name: ;Anwendungs- / Praxisbeispiele; Id: ;2; Support: ;50;mit einer Confidence von;17.73049645%
aus: ;;Name: ;Anwendungs- / Praxisbeispiele; Id: ;2; Support: ;50;relativer Support;10%;folgt: ;;Name: ;unübersichtliche / Überfüllte Visualisierung; Id: ;58; Support: ;50;mit einer Confidence von;65.78947368%
Regel;;Name: ;Arbeitsmaterialien (Skript. Lehrbuch); Id: ;3; Support: ;72. ;Name: ;Diskussionen in Präsenzlehre; Id: ;4; Support: ;33;relativer Support;14.4%
aus: ;;Name: ;Diskussionen in Präsenzlehre; Id: ;4; Support: ;33;relativer Support;6.6%;folgt: ;;Name: ;Arbeitsmaterialien (Skript. Lehrbuch); Id: ;3; Support: ;72;mit einer Confidence von;70.58823529%
aus: ;;Name: ;Arbeitsmaterialien (Skript. Lehrbuch); Id: ;3; Support: ;72;relativer Support;14.4%;folgt: ;;Name: ;Diskussionen in Präsenzlehre; Id: ;4; Support: ;33;mit einer Confidence von;62.26415093999999%
Regel;;Name: ;Arbeitsmaterialien (Skript. Lehrbuch); Id: ;3; Support: ;50. ;Name: ;Kommunikation mit Dozenten; Id: ;13; Support: ;50;relativer Support;10%
aus: ;;Name: ;Kommunikation mit Dozenten; Id: ;13; Support: ;50;relativer Support;10%;folgt: ;;Name: ;Arbeitsmaterialien (Skript. Lehrbuch); Id: ;3; Support: ;50;mit einer Confidence von;49.01960784%
aus: ;;Name: ;Arbeitsmaterialien (Skript. Lehrbuch); Id: ;3; Support: ;50;relativer Support;10%;folgt: ;;Name: ;Kommunikation mit Dozenten; Id: ;13; Support: ;50;mit einer Confidence von;32.258064520000005%
Regel;;Name: ;Arbeitsmaterialien (Skript. Lehrbuch); Id: ;3; Support: ;40. ;Name: ;Offenheit des Dozenten für Studierende; Id: ;16; Support: ;40;relativer Support;8%
aus: ;;Name: ;Offenheit des Dozenten für Studierende; Id: ;16; Support: ;40;relativer Support;8%;folgt: ;;Name: ;Arbeitsmaterialien (Skript. Lehrbuch); Id: ;3; Support: ;40;mit einer Confidence von;39.21568627%
aus: ;;Name: ;Arbeitsmaterialien (Skript. Lehrbuch); Id: ;3; Support: ;40;relativer Support;8%;folgt: ;;Name: ;Offenheit des Dozenten für Studierende; Id: ;16; Support: ;40;mit einer Confidence von;37.73584906%
Regel;;Name: ;Arbeitsmaterialien (Skript. Lehrbuch); Id: ;3; Support: ;35. ;Name: ;Selbststudium; Id: ;20; Support: ;35;relativer Support;7%
aus: ;;Name: ;Selbststudium; Id: ;20; Support: ;35;relativer Support;7%;folgt: ;;Name: ;Arbeitsmaterialien (Skript. Lehrbuch); Id: ;3; Support: ;35;mit einer Confidence von;34.31372549%
aus: ;;Name: ;Arbeitsmaterialien (Skript. Lehrbuch); Id: ;3; Support: ;35;relativer Support;7%;folgt: ;;Name: ;Selbststudium; Id: ;20; Support: ;35;mit einer Confidence von;22.15189873%
Regel;;Name: ;Arbeitsmaterialien (Skript. Lehrbuch); Id: ;3; Support: ;35. ;Name: ;sympathisches Auftreten des Dozenten; Id: ;22; Support: ;35;relativer Support;7%
aus: ;;Name: ;sympathisches Auftreten des Dozenten; Id: ;22; Support: ;35;relativer Support;7%;folgt: ;;Name: ;Arbeitsmaterialien (Skript. Lehrbuch); Id: ;3; Support: ;35;mit einer Confidence von;34.31372549%
aus: ;;Name: ;Arbeitsmaterialien (Skript. Lehrbuch); Id: ;3; Support: ;35;relativer Support;7%;folgt: ;;Name: ;sympathisches Auftreten des Dozenten; Id: ;22; Support: ;35;mit einer Confidence von;50.0%
Regel;;Name: ;Arbeitsmaterialien (Skript. Lehrbuch); Id: ;3; Support: ;66. ;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;66;relativer Support;13.2%
aus: ;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;66;relativer Support;13.2%;folgt: ;;Name: ;Arbeitsmaterialien (Skript. Lehrbuch); Id: ;3; Support: ;66;mit einer Confidence von;64.70588235%
aus: ;;Name: ;Arbeitsmaterialien (Skript. Lehrbuch); Id: ;3; Support: ;66;relativer Support;13.2%;folgt: ;;Name: ;Übungen in der Vorlesung; Id: ;27; Support: ;66;mit einer Confidence von;27.500000000000004%
Regel;;Name: ;Arbeitsmaterialien (Skript. Lehrbuch); Id: ;3; Support: ;45. ;Name: ;verständliche Erklärungen; Id: ;29; Support: ;45;relativer Support;9%
aus: ;;Name: ;verständliche Erklärungen; Id: ;29; Support: ;45;relativer Support;9%;folgt: ;;Name: ;Arbeitsmaterialien (Skript. Lehrbuch); Id: ;3; Support: ;45;mit einer Confidence von;44.117647059999996%
aus: ;;Name: ;Arbeitsmaterialien (Skript. Lehrbuch); Id: ;3; Support: ;45;relativer Support;9%;folgt: ;;Name: ;verständliche Erklärungen; Id: ;29; Support: ;45;mit einer Confidence von;29.03225806%
Regel;;Name: ;Arbeitsmaterialien (Skript. Lehrbuch); Id: ;3; Support: ;42. ;Name: ;Visualisierungen; Id: ;30; Support: ;42;relativer Support;8.4%
aus: ;;Name: ;Visualisierungen; Id: ;30; Support: ;42;relativer Support;8.4%;folgt: ;;Name: ;Arbeitsmaterialien (Skript. Lehrbuch); Id: ;3; Support: ;42;mit einer Confidence von;41.17647059%
aus: ;;Name: ;Arbeitsmaterialien (Skript. Lehrbuch); Id: ;3; Support: ;42;relativer Support;8.4%;folgt: ;;Name: ;Visualisierungen; Id: ;30; Support: ;42;mit einer Confidence von;29.37062937%
Regel;;Name: ;Arbeitsmaterialien (Skript. Lehrbuch); Id: ;3; Support: ;48. ;Name: ;fehlende / unverständliche Erklärungen; Id: ;38; Support: ;48;relativer Support;9.6%
aus: ;;Name: ;fehlende / unverständliche Erklärungen; Id: ;38; Support: ;48;relativer Support;9.6%;folgt: ;;Name: ;Arbeitsmaterialien (Skript. Lehrbuch); Id: ;3; Support: ;48;mit einer Confidence von;47.05882353%
aus: ;;Name: ;Arbeitsmaterialien (Skript. Lehrbuch); Id: ;3; Support: ;48;relativer Support;9.6%;folgt: ;;Name: ;fehlende / unverständliche Erklärungen; Id: ;38; Support: ;48;mit einer Confidence von;41.739130429999996%
Regel;;Name: ;Arbeitsmaterialien (Skript. Lehrbuch); Id: ;3; Support: ;49. ;Name: ;hohe Stoffmenge / hohes Tempo; Id: ;42; Support: ;49;relativer Support;9.8%
aus: ;;Name: ;hohe Stoffmenge / hohes Tempo; Id: ;42; Support: ;49;relativer Support;9.8%;folgt: ;;Name: ;Arbeitsmaterialien (Skript. Lehrbuch); Id: ;3; Support: ;49;mit einer Confidence von;48.03921569%
aus: ;;Name: ;Arbeitsmaterialien (Skript. Lehrbuch); Id: ;3; Support: ;49;relativer Support;9.8%;folgt: ;;Name: ;hohe Stoffmenge / hohes Tempo; Id: ;42; Support: ;49;mit einer Confidence von;23.113207550000002%
Regel;;Name: ;Arbeitsmaterialien (Skript. Lehrbuch); Id: ;3; Support: ;36. ;Name: ;"kein erkennbarer ""Roter Faden"" in der Lehrveranstaltung"; Id: ;45; Support: ;36;relativer Support;7.2%
aus: ;;Name: ;"kein erkennbarer ""Roter Faden"" in der Lehrveranstaltung"; Id: ;45; Support: ;36;relativer Support;7.2%;folgt: ;;Name: ;Arbeitsmaterialien (Skript. Lehrbuch); Id: ;3; Support: ;36;mit einer Confidence von;35.294117650000004%
aus: ;;Name: ;Arbeitsmaterialien (Skript. Lehrbuch); Id: ;3; Support: ;36;relativer Support;7.2%;folgt: ;;Name: ;"kein erkennbarer ""Roter Faden"" in der Lehrveranstaltung"; Id: ;45; Support: ;36;mit einer Confidence von;30.0%
Regel;;Name: ;Arbeitsmaterialien (Skript. Lehrbuch); Id: ;3; Support: ;31. ;Name: ;schwaches eigenes Engagement; Id: ;53; Support: ;31;relativer Support;6.2%
aus: ;;Name: ;schwaches eigenes Engagement; Id: ;53; Support: ;31;relativer Support;6.2%;folgt: ;;Name: ;Arbeitsmaterialien (Skript. Lehrbuch); Id: ;3; Support: ;31;mit einer Confidence von;30.392156860000004%
aus: ;;Name: ;Arbeitsmaterialien (Skript. Lehrbuch); Id: ;3; Support: ;31;relativer Support;6.2%;folgt: ;;Name: ;schwaches eigenes Engagement; Id: ;53; Support: ;31;mit einer Confidence von;41.33333333%
Regel;;Name: ;Arbeitsmaterialien (Skript. Lehrbuch); Id: ;3; Support: ;31. ;Name: ;ungünstige Raumbedingungen; Id: ;55; Support: ;31;relativer Support;6.2%
aus: ;;Name: ;ungünstige Raumbedingungen; Id: ;55; Support: ;31;relativer Support;6.2%;folgt: ;;Name: ;Arbeitsmaterialien (Skript. Lehrbuch); Id: ;3; Support: ;31;mit einer Confidence von;30.392156860000004%
aus: ;;Name: ;Arbeitsmaterialien (Skript. Lehrbuch); Id: ;3; Support: ;31;relativer Support;6.2%;folgt: ;;Name: ;ungünstige Raumbedingungen; Id: ;55; Support: ;31;mit einer Confidence von;28.18181818%
Regel;;Name: ;Diskussionen in Präsenzlehre; Id: ;4; Support: ;32. ;Name: ;Kommunikation mit Dozenten; Id: ;13; Support: ;32;relativer Support;6.4%
aus: ;;Name: ;Kommunikation mit Dozenten; Id: ;13; Support: ;32;relativer Support;6.4%;folgt: ;;Name: ;Diskussionen in Präsenzlehre; Id: ;4; Support: ;32;mit einer Confidence von;60.37735849%
aus: ;;Name: ;Diskussionen in Präsenzlehre; Id: ;4; Support: ;32;relativer Support;6.4%;folgt: ;;Name: ;Kommunikation mit Dozenten; Id: ;13; Support: ;32;mit einer Confidence von;20.64516129%
Regel;;Name: ;Diskussionen in Präsenzlehre; Id: ;4; Support: ;32. ;Name: ;Lockerheit des Dozenten; Id: ;14; Support: ;25;relativer Support;6.4%
aus: ;;Name: ;Lockerheit des Dozenten; Id: ;14; Support: ;25;relativer Support;5%;folgt: ;;Name: ;Diskussionen in Präsenzlehre; Id: ;4; Support: ;32;mit einer Confidence von;60.37735849%
aus: ;;Name: ;Diskussionen in Präsenzlehre; Id: ;4; Support: ;32;relativer Support;6.4%;folgt: ;;Name: ;Lockerheit des Dozenten; Id: ;14; Support: ;25;mit einer Confidence von;37.87878788%
Regel;;Name: ;Diskussionen in Präsenzlehre; Id: ;4; Support: ;32. ;Name: ;logischer Aufbau der Lehrveranstaltung; Id: ;15; Support: ;12;relativer Support;6.4%
aus: ;;Name: ;logischer Aufbau der Lehrveranstaltung; Id: ;15; Support: ;12;relativer Support;2.4%;folgt: ;;Name: ;Diskussionen in Präsenzlehre; Id: ;4; Support: ;32;mit einer Confidence von;60.37735849%
aus: ;;Name: ;Diskussionen in Präsenzlehre; Id: ;4; Support: ;32;relativer Support;6.4%;folgt: ;;Name: ;logischer Aufbau der Lehrveranstaltung; Id: ;15; Support: ;12;mit einer Confidence von;38.70967742%
Regel;;Name: ;Diskussionen in Präsenzlehre; Id: ;4; Support: ;31. ;Name: ;fehlende / mangelnde Anwendung und Praxis; Id: ;37; Support: ;31;relativer Support;6.2%
aus: ;;Name: ;fehlende / mangelnde Anwendung und Praxis; Id: ;37; Support: ;31;relativer Support;6.2%;folgt: ;;Name: ;Diskussionen in Präsenzlehre; Id: ;4; Support: ;31;mit einer Confidence von;58.490566040000004%
aus: ;;Name: ;Diskussionen in Präsenzlehre; Id: ;4; Support: ;31;relativer Support;6.2%;folgt: ;;Name: ;fehlende / mangelnde Anwendung und Praxis; Id: ;37; Support: ;31;mit einer Confidence von;37.34939759%
Regel;;Name: ;Diskussionen in Präsenzlehre; Id: ;4; Support: ;35. ;Name: ;fehlende / zu wenige Lehrinhalte; Id: ;39; Support: ;35;relativer Support;7%
aus: ;;Name: ;fehlende / zu wenige Lehrinhalte; Id: ;39; Support: ;35;relativer Support;7%;folgt: ;;Name: ;Diskussionen in Präsenzlehre; Id: ;4; Support: ;35;mit einer Confidence von;66.03773585%
aus: ;;Name: ;Diskussionen in Präsenzlehre; Id: ;4; Support: ;35;relativer Support;7%;folgt: ;;Name: ;fehlende / zu wenige Lehrinhalte; Id: ;39; Support: ;35;mit einer Confidence von;50.0%
Regel;;Name: ;Diskussionen in Präsenzlehre; Id: ;4; Support: ;35. ;Name: ;fehlendes Vorwissen; Id: ;40; Support: ;23;relativer Support;7%
aus: ;;Name: ;fehlendes Vorwissen; Id: ;40; Support: ;23;relativer Support;4.6%;folgt: ;;Name: ;Diskussionen in Präsenzlehre; Id: ;4; Support: ;35;mit einer Confidence von;66.03773585%
aus: ;;Name: ;Diskussionen in Präsenzlehre; Id: ;4; Support: ;35;relativer Support;7%;folgt: ;;Name: ;fehlendes Vorwissen; Id: ;40; Support: ;23;mit einer Confidence von;32.857142859999996%
Regel;;Name: ;Diskussionen in Präsenzlehre; Id: ;4; Support: ;33. ;Name: ;hohe Stoffmenge / hohes Tempo; Id: ;42; Support: ;33;relativer Support;6.6%
aus: ;;Name: ;hohe Stoffmenge / hohes Tempo; Id: ;42; Support: ;33;relativer Support;6.6%;folgt: ;;Name: ;Diskussionen in Präsenzlehre; Id: ;4; Support: ;33;mit einer Confidence von;62.26415093999999%
aus: ;;Name: ;Diskussionen in Präsenzlehre; Id: ;4; Support: ;33;relativer Support;6.6%;folgt: ;;Name: ;hohe Stoffmenge / hohes Tempo; Id: ;42; Support: ;33;mit einer Confidence von;15.566037739999999%
Regel;;Name: ;Kommunikation mit Dozenten; Id: ;13; Support: ;30. ;Name: ;Lockerheit des Dozenten; Id: ;14; Support: ;30;relativer Support;6%
aus: ;;Name: ;Lockerheit des Dozenten; Id: ;14; Support: ;30;relativer Support;6%;folgt: ;;Name: ;Kommunikation mit Dozenten; Id: ;13; Support: ;30;mit einer Confidence von;19.35483871%
aus: ;;Name: ;Kommunikation mit Dozenten; Id: ;13; Support: ;30;relativer Support;6%;folgt: ;;Name: ;Lockerheit des Dozenten; Id: ;14; Support: ;30;mit einer Confidence von;45.45454545%
Regel;;Name: ;Kommunikation mit Dozenten; Id: ;13; Support: ;45. ;Name: ;Offenheit des Dozenten für Studierende; Id: ;16; Support: ;45;relativer Support;9%
aus: ;;Name: ;Offenheit des Dozenten für Studierende; Id: ;16; Support: ;45;relativer Support;9%;folgt: ;;Name: ;Kommunikation mit Dozenten; Id: ;13; Support: ;45;mit einer Confidence von;29.03225806%
aus: ;;Name: ;Kommunikation mit Dozenten; Id: ;13; Support: ;45;relativer Support;9%;folgt: ;;Name: ;Offenheit des Dozenten für Studierende; Id: ;16; Support: ;45;mit einer Confidence von;42.45283019%
Regel;;Name: ;Kommunikation mit Dozenten; Id: ;13; Support: ;35. ;Name: ;Partizipation / Mitsprache der Studierenden; Id: ;17; Support: ;35;relativer Support;7%
aus: ;;Name: ;Partizipation / Mitsprache der Studierenden; Id: ;17; Support: ;35;relativer Support;7%;folgt: ;;Name: ;Kommunikation mit Dozenten; Id: ;13; Support: ;35;mit einer Confidence von;22.580645160000003%
aus: ;;Name: ;Kommunikation mit Dozenten; Id: ;13; Support: ;35;relativer Support;7%;folgt: ;;Name: ;Partizipation / Mitsprache der Studierenden; Id: ;17; Support: ;35;mit einer Confidence von;77.77777778000001%
Regel;;Name: ;Kommunikation mit Dozenten; Id: ;13; Support: ;44. ;Name: ;Selbststudium; Id: ;20; Support: ;44;relativer Support;8.8%
aus: ;;Name: ;Selbststudium; Id: ;20; Support: ;44;relativer Support;8.8%;folgt: ;;Name: ;Kommunikation mit Dozenten; Id: ;13; Support: ;44;mit einer Confidence von;28.38709677%
aus: ;;Name: ;Kommunikation mit Dozenten; Id: ;13; Support: ;44;relativer Support;8.8%;folgt: ;;Name: ;Selbststudium; Id: ;20; Support: ;44;mit einer Confidence von;27.848101269999997%
Regel;;Name: ;Kommunikation mit Dozenten; Id: ;13; Support: ;44. ;Name: ;strukturiertes Skript; Id: ;21; Support: ;21;relativer Support;8.8%
